Name;Radio Call Sign (RC);Location date;Latitude;Longitude;Heading;Speed (kt)
HURACAN I (ART);CB7014;16/12/2022 08:02:01;-42.1103;-73.4337;141.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 08:17:01;-42.1103;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 08:32:01;-42.1103;-73.4337;150.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 08:47:01;-42.1103;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 09:02:01;-42.1103;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 09:17:02;-42.1103;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 09:32:01;-42.1103;-73.4338;116.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 09:47:01;-42.1103;-73.4339;0.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 10:02:02;-42.1127;-73.4374;216.0;6.99 kt
HURACAN I (ART);CB7014;16/12/2022 10:17:01;-42.1046;-73.4047;58.0;8.00 kt
HURACAN I (ART);CB7014;16/12/2022 10:32:01;-42.1106;-73.3722;145.0;6.99 kt
HURACAN I (ART);CB7014;16/12/2022 10:47:01;-42.1339;-73.3622;4.0;4.99 kt
HURACAN I (ART);CB7014;16/12/2022 11:02:01;-42.1315;-73.3637;344.0;0.99 kt
TRAUWÜN I (ART);CB7765;15/12/2022 23:35:01;-32.7527;-71.5406;315.0;7.50 kt
TRAUWÜN I (ART);CB7765;15/12/2022 23:43:01;-32.7367;-71.5442;354.0;6.99 kt
TRAUWÜN I (ART);CB7765;15/12/2022 23:51:01;-32.7204;-71.5472;357.0;8.00 kt
TRAUWÜN I (ART);CB7765;15/12/2022 23:59:01;-32.704;-71.5491;340.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 00:07:01;-32.6878;-71.5524;11.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 00:15:01;-32.6722;-71.5547;337.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 00:23:01;-32.6569;-71.5557;5.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 00:31:01;-32.6418;-71.5593;347.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 00:39:01;-32.6267;-71.5637;343.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 00:47:01;-32.6125;-71.5698;352.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 00:55:01;-32.5981;-71.5742;332.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 01:03:01;-32.5831;-71.5778;0.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 01:11:01;-32.5678;-71.5784;352.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 01:19:01;-32.5523;-71.5812;353.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 01:27:01;-32.5368;-71.5843;357.0;6.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 01:35:01;-32.522;-71.5885;4.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 01:43:01;-32.5068;-71.5884;4.0;7.50 kt
TRAUWÜN I (ART);CB7765;16/12/2022 01:51:01;-32.491;-71.5918;342.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 01:59:01;-32.4758;-71.5945;21.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 02:07:01;-32.4607;-71.5972;325.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 02:15:01;-32.4455;-71.6002;332.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 02:23:01;-32.4311;-71.6049;356.0;7.50 kt
TRAUWÜN I (ART);CB7765;16/12/2022 02:31:01;-32.4157;-71.6049;356.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 02:39:01;-32.3996;-71.6091;357.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 02:47:01;-32.3839;-71.6141;340.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 02:55:01;-32.368;-71.6175;4.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 03:03:01;-32.3517;-71.6187;351.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 03:11:01;-32.3357;-71.6229;334.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 03:19:01;-32.3206;-71.6275;13.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 03:27:01;-32.3046;-71.6269;353.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 03:35:01;-32.2892;-71.6309;17.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 03:43:01;-32.2752;-71.6333;344.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 03:51:01;-32.2607;-71.6376;10.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 03:59:01;-32.2459;-71.6394;344.0;6.49 kt
TRAUWÜN I (ART);CB7765;16/12/2022 04:07:01;-32.2306;-71.6418;337.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 04:15:01;-32.2152;-71.6455;357.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 04:23:01;-32.1995;-71.6488;315.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 04:31:01;-32.1842;-71.6528;14.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 04:39:01;-32.1685;-71.6546;358.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 04:47:01;-32.1538;-71.6583;357.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 04:55:01;-32.1385;-71.6622;340.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 05:03:01;-32.1246;-71.6636;335.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 05:11:01;-32.1093;-71.6665;358.0;6.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 05:19:01;-32.0945;-71.6723;351.0;7.50 kt
TRAUWÜN I (ART);CB7765;16/12/2022 05:27:01;-32.0791;-71.6741;302.0;6.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 05:35:01;-32.0641;-71.6769;345.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 05:43:01;-32.0496;-71.6807;356.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 05:51:01;-32.0326;-71.6834;359.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 05:59:01;-32.0155;-71.6846;0.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 06:07:01;-32.0001;-71.6895;285.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 06:15:01;-31.9834;-71.6925;338.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 06:23:01;-31.9665;-71.6958;347.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 06:31:01;-31.9499;-71.6983;358.0;9.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 06:39:01;-31.9333;-71.7009;358.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 06:47:01;-31.9171;-71.7047;2.0;8.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 06:55:01;-31.9006;-71.7068;334.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 07:03:01;-31.9015;-71.7081;116.0;0.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 07:11:01;-31.9085;-71.7064;196.0;2.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 07:19:01;-31.9115;-71.7069;240.0;0.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 07:27:01;-31.9149;-71.7075;189.0;2.50 kt
TRAUWÜN I (ART);CB7765;16/12/2022 07:35:01;-31.9181;-71.7081;152.0;2.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 07:43:01;-31.9213;-71.707;95.0;2.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 07:51:01;-31.9241;-71.705;156.0;2.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 07:59:01;-31.9271;-71.7034;137.0;2.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 08:07:01;-31.9304;-71.7026;180.0;0.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 08:15:01;-31.9336;-71.7018;142.0;2.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 08:23:01;-31.9363;-71.6996;156.0;2.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 08:31:01;-31.9395;-71.6985;101.0;2.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 08:39:01;-31.9427;-71.6979;185.0;2.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 08:47:01;-31.9451;-71.6955;78.0;2.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 08:55:01;-31.9457;-71.6944;305.0;0.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 09:03:01;-31.9463;-71.6947;70.0;0.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 09:11:01;-31.9485;-71.6937;107.0;0.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 09:19:01;-31.9487;-71.6938;343.0;1.49 kt
TRAUWÜN I (ART);CB7765;16/12/2022 09:27:01;-31.9462;-71.6902;22.0;6.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 09:35:01;-31.9391;-71.6927;281.0;0.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 09:43:01;-31.9371;-71.6939;287.0;2.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 09:51:01;-31.9339;-71.6953;318.0;2.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 09:59:01;-31.9309;-71.6965;262.0;2.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 10:07:01;-31.9279;-71.6977;313.0;0.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 10:15:01;-31.9247;-71.6988;316.0;2.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 10:23:01;-31.9213;-71.6997;328.0;2.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 10:31:01;-31.9179;-71.7004;312.0;2.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 10:39:01;-31.9146;-71.7009;352.0;2.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 10:47:01;-31.9113;-71.7012;24.0;0.99 kt
TRAUWÜN I (ART);CB7765;16/12/2022 10:55:01;-31.908;-71.7015;42.0;2.00 kt
TRAUWÜN I (ART);CB7765;16/12/2022 11:03:01;-31.9048;-71.7017;62.0;0.99 kt
MASTER I (ART);CA4293;15/12/2022 11:10:01;-37.0009;-73.4941;318.0;6.99 kt
MASTER I (ART);CA4293;15/12/2022 11:18:01;-36.9911;-73.5083;315.0;6.99 kt
MASTER I (ART);CA4293;15/12/2022 11:50:01;-36.9898;-73.5075;103.0;6.99 kt
MASTER I (ART);CA4293;15/12/2022 11:58:01;-36.9935;-73.488;105.0;6.99 kt
MASTER I (ART);CA4293;15/12/2022 12:06:01;-36.9974;-73.4686;104.0;6.99 kt
MASTER I (ART);CA4293;15/12/2022 12:14:02;-37.001;-73.4492;102.0;6.99 kt
MASTER I (ART);CA4293;15/12/2022 12:22:02;-37.0045;-73.4296;101.0;6.99 kt
MASTER I (ART);CA4293;15/12/2022 12:30:01;-37.0083;-73.4099;102.0;7.50 kt
MASTER I (ART);CA4293;15/12/2022 12:38:01;-37.0117;-73.3898;98.0;7.50 kt
MASTER I (ART);CA4293;15/12/2022 12:46:01;-37.0147;-73.3693;103.0;6.99 kt
MASTER I (ART);CA4293;15/12/2022 12:54:01;-37.0185;-73.3492;101.0;6.99 kt
MASTER I (ART);CA4293;15/12/2022 13:02:01;-37.0216;-73.3287;98.0;8.00 kt
MASTER I (ART);CA4293;15/12/2022 13:10:01;-37.0244;-73.3081;96.0;8.00 kt
MASTER I (ART);CA4293;15/12/2022 13:18:01;-37.0272;-73.2877;96.0;8.00 kt
MASTER I (ART);CA4293;15/12/2022 13:26:01;-37.0293;-73.2671;99.0;6.99 kt
MASTER I (ART);CA4293;15/12/2022 13:34:01;-37.0314;-73.2466;100.0;6.99 kt
MASTER I (ART);CA4293;15/12/2022 13:42:01;-37.0338;-73.2264;96.0;6.99 kt
MASTER I (ART);CA4293;15/12/2022 13:50:01;-37.036;-73.2064;88.0;6.99 kt
MASTER I (ART);CA4293;15/12/2022 13:58:01;-37.037;-73.1863;91.0;6.99 kt
YARODAL II (TRP);CA5657;15/12/2022 11:23:01;-53.8388;-70.3835;296.0;6.00 kt
YARODAL II (TRP);CA5657;15/12/2022 12:23:01;-53.8404;-70.3638;125.0;0.99 kt
YARODAL II (TRP);CA5657;15/12/2022 13:23:01;-53.865;-70.3238;122.0;6.99 kt
YARODAL II (TRP);CA5657;15/12/2022 14:23:01;-53.9331;-70.1528;137.0;8.00 kt
YARODAL II (TRP);CA5657;15/12/2022 15:23:01;-53.9905;-70.1056;148.0;8.00 kt
YARODAL II (TRP);CA5657;15/12/2022 16:23:01;-54.033;-70.1211;234.0;6.99 kt
YARODAL II (TRP);CA5657;15/12/2022 17:23:01;-54.1183;-70.2746;209.0;8.00 kt
YARODAL II (TRP);CA5657;15/12/2022 18:23:01;-54.1705;-70.3118;210.0;0.00 kt
YARODAL II (TRP);CA5657;15/12/2022 19:23:01;-54.1714;-70.2486;101.0;4.99 kt
YARODAL II (TRP);CA5657;15/12/2022 20:23:01;-54.0525;-70.2974;343.0;8.00 kt
YARODAL II (TRP);CA5657;15/12/2022 21:23:01;-53.9287;-70.3604;344.0;8.00 kt
YARODAL II (TRP);CA5657;15/12/2022 22:23:01;-53.8343;-70.3944;313.0;8.00 kt
YARODAL II (TRP);CA5657;15/12/2022 23:23:01;-53.7549;-70.4226;341.0;8.00 kt
YARODAL II (TRP);CA5657;16/12/2022 00:23:01;-53.6324;-70.4424;354.0;8.00 kt
YARODAL II (TRP);CA5657;16/12/2022 01:23:01;-53.5295;-70.5454;308.0;8.00 kt
YARODAL II (TRP);CA5657;16/12/2022 02:23:01;-53.4434;-70.7023;309.0;9.00 kt
YARODAL II (TRP);CA5657;16/12/2022 03:23:01;-53.3493;-70.8353;346.0;6.99 kt
YARODAL II (TRP);CA5657;16/12/2022 04:23:01;-53.2233;-70.8565;1.0;6.99 kt
PUNTA VERDE (ART);CB6373;15/12/2022 13:24:26;-18.48937;-70.35107;31.0;2.19 kt
SEÑORA NANCY (ART);CA8908;15/12/2022 12:09:37;-37.0807;-73.174;11.0;8.00 kt
SEÑORA NANCY (ART);CA8908;15/12/2022 12:24:37;-37.0468;-73.1644;21.0;8.00 kt
MATEO A   ART;CA8906;15/12/2022 11:06:37;-37.141;-73.6115;62.0;8.00 kt
MATEO A   ART;CA8906;15/12/2022 11:21:37;-37.126;-73.5776;61.0;6.99 kt
MATEO A   ART;CA8906;15/12/2022 11:36:37;-37.1125;-73.5444;56.0;6.99 kt
MATEO A   ART;CA8906;15/12/2022 11:51:37;-37.0971;-73.5127;67.0;6.00 kt
MATEO A   ART;CA8906;15/12/2022 12:06:37;-37.0797;-73.482;53.0;6.00 kt
MATEO A   ART;CA8906;15/12/2022 12:21:37;-37.0662;-73.4481;50.0;7.50 kt
MATEO A   ART;CA8906;15/12/2022 12:36:37;-37.0407;-73.4251;41.0;6.99 kt
MATEO A   ART;CA8906;15/12/2022 12:51:37;-37.0136;-73.4061;26.0;6.49 kt
MATEO A   ART;CA8906;15/12/2022 13:06:37;-37.0112;-73.404;0.0;0.00 kt
MATEO A   ART;CA8906;15/12/2022 13:21:37;-36.9945;-73.3916;23.0;6.99 kt
MATEO A   ART;CA8906;15/12/2022 13:36:37;-36.9702;-73.3756;36.0;6.99 kt
MATEO A   ART;CA8906;15/12/2022 13:51:37;-36.946;-73.3587;26.0;6.99 kt
MATEO A   ART;CA8906;15/12/2022 14:06:37;-36.9218;-73.3414;22.0;6.99 kt
MATEO A   ART;CA8906;15/12/2022 14:21:37;-36.8965;-73.3227;37.0;7.50 kt
MATEO A   ART;CA8906;15/12/2022 14:36:37;-36.871;-73.303;33.0;6.99 kt
MATEO A   ART;CA8906;15/12/2022 14:51:37;-36.8446;-73.2848;32.0;7.50 kt
MATEO A   ART;CA8906;15/12/2022 15:06:37;-36.8529;-73.2923;233.0;4.00 kt
MATEO A   ART;CA8906;15/12/2022 15:21:37;-36.8558;-73.2958;29.0;4.99 kt
MATEO A   ART;CA8906;15/12/2022 15:36:37;-36.8316;-73.2774;25.0;6.99 kt
MATEO A   ART;CA8906;15/12/2022 15:51:37;-36.8073;-73.2579;33.0;6.99 kt
MATEO A   ART;CA8906;15/12/2022 16:06:37;-36.7823;-73.2385;25.0;6.99 kt
MATEO A   ART;CA8906;15/12/2022 16:21:37;-36.7566;-73.2154;36.0;8.00 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 21:19:03;-18.4087;-70.3458;336.0;6.99 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 21:27:03;-18.3976;-70.3582;294.0;8.00 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 21:35:03;-18.3909;-70.3707;350.0;6.99 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 21:43:03;-18.3808;-70.3656;87.0;6.99 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 21:51:03;-18.3907;-70.3607;200.0;6.99 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 21:59:03;-18.3978;-70.3588;351.0;0.99 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 22:07:03;-18.3989;-70.3602;29.0;0.00 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 22:15:03;-18.3976;-70.3595;349.0;2.00 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 22:23:03;-18.399;-70.3618;281.0;0.99 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 22:31:03;-18.3984;-70.3619;58.0;0.99 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 22:39:03;-18.3974;-70.3596;335.0;0.99 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 22:47:03;-18.3975;-70.3603;288.0;0.50 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 22:55:03;-18.3986;-70.3602;230.0;0.99 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 23:03:03;-18.3989;-70.3605;47.0;0.00 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 23:11:03;-18.3991;-70.3604;141.0;0.00 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 23:19:03;-18.3994;-70.3602;330.0;0.00 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 23:27:03;-18.3998;-70.36;266.0;0.00 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 23:35:03;-18.3995;-70.3602;149.0;0.99 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 23:43:03;-18.3998;-70.3603;25.0;0.00 kt
LOBO DE AFUERA VI  (ART);CA8884;15/12/2022 23:51:03;-18.3996;-70.3615;237.0;0.99 kt
