Name;Radio Call Sign (RC);Location date;Latitude;Longitude;Heading;Speed (kt)
HURACAN I (ART);CB7014;16/12/2022 19:17:02;-42.1298;-73.3633;252.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 19:32:01;-42.1297;-73.3633;65.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 19:47:01;-42.1297;-73.3633;94.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 20:02:01;-42.1298;-73.3633;269.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 20:17:01;-42.1298;-73.3633;271.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 20:32:01;-42.1298;-73.3633;74.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 20:47:01;-42.1298;-73.3633;74.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 21:02:01;-42.1298;-73.3633;256.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 21:17:01;-42.1298;-73.3633;70.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 21:32:01;-42.1297;-73.3633;70.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 21:47:01;-42.1298;-73.3633;0.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 22:02:01;-42.1297;-73.3633;0.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 22:17:01;-42.1297;-73.3633;270.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 22:32:01;-42.1322;-73.365;344.0;0.99 kt
HURACAN I (ART);CB7014;16/12/2022 22:47:01;-42.1306;-73.3653;342.0;0.99 kt
HURACAN I (ART);CB7014;16/12/2022 23:02:01;-42.1009;-73.3823;305.0;8.00 kt
HURACAN I (ART);CB7014;16/12/2022 23:17:01;-42.1102;-73.4218;232.0;8.00 kt
HURACAN I (ART);CB7014;16/12/2022 23:32:01;-42.1105;-73.4339;359.0;0.00 kt
HURACAN I (ART);CB7014;16/12/2022 23:47:01;-42.1103;-73.434;258.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 00:02:01;-42.1103;-73.434;284.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 00:17:01;-42.1103;-73.434;285.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 00:32:01;-42.1103;-73.434;99.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 00:47:01;-42.1103;-73.434;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 01:02:01;-42.1103;-73.434;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 01:17:01;-42.1103;-73.434;264.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 01:32:01;-42.1103;-73.434;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 01:47:01;-42.1103;-73.4339;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 02:02:01;-42.1103;-73.4339;264.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 02:17:01;-42.1103;-73.4339;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 02:32:01;-42.1103;-73.4339;264.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 02:47:01;-42.1103;-73.4339;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 03:02:01;-42.1105;-73.4337;264.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 03:17:01;-42.1107;-73.4338;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 03:32:01;-42.1107;-73.4338;264.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 03:47:01;-42.1107;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 04:02:01;-42.1107;-73.4338;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 04:17:01;-42.1106;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 04:32:02;-42.1106;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 04:47:02;-42.1106;-73.4337;264.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 05:02:01;-42.1106;-73.4337;264.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 05:17:02;-42.1106;-73.4337;264.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 05:32:01;-42.1106;-73.4337;264.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 05:47:01;-42.1105;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 06:02:01;-42.1106;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 06:17:01;-42.1107;-73.4338;264.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 06:32:01;-42.1107;-73.4338;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 06:47:01;-42.1107;-73.4338;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 07:02:01;-42.1106;-73.4338;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 07:17:01;-42.1107;-73.4339;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 07:32:01;-42.1107;-73.4339;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 07:47:01;-42.1107;-73.4338;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 08:02:01;-42.1106;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 08:17:01;-42.1106;-73.4337;264.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 08:32:01;-42.1106;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 08:47:01;-42.1106;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 09:02:01;-42.1106;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 09:17:01;-42.1106;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 09:32:02;-42.1106;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 09:47:02;-42.1106;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 10:02:01;-42.1101;-73.4173;61.0;8.00 kt
HURACAN I (ART);CB7014;17/12/2022 10:17:01;-42.1062;-73.3765;140.0;9.00 kt
HURACAN I (ART);CB7014;17/12/2022 10:32:01;-42.1323;-73.3626;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 10:47:01;-42.1323;-73.3625;174.0;0.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 10:56:01;-34.6205;-72.1616;169.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 00:56:02;-33.5873;-71.6368;245.0;9.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 01:11:01;-33.6018;-71.6702;257.0;9.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 01:26:01;-33.6041;-71.7031;230.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 01:41:01;-33.6215;-71.7355;232.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 01:56:01;-33.6424;-71.764;221.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 02:11:01;-33.6617;-71.7922;215.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 02:26:01;-33.6796;-71.8211;226.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 02:41:01;-33.6988;-71.8472;202.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 02:56:01;-33.721;-71.8691;209.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 03:11:01;-33.7442;-71.8893;209.0;6.49 kt
SRA GRACIELA  ART;CA8775;17/12/2022 03:26:01;-33.7682;-71.9097;227.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 03:41:01;-33.7869;-71.9359;210.0;7.50 kt
SRA GRACIELA  ART;CA8775;17/12/2022 03:56:01;-33.8125;-71.9506;223.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 04:11:01;-33.8393;-71.9616;217.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 04:26:01;-33.8655;-71.9724;195.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 04:41:01;-33.8931;-71.9799;192.0;6.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 04:56:01;-33.9196;-71.9923;185.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 05:11:01;-33.9463;-72.0075;195.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 05:26:01;-33.9735;-72.0223;189.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 05:41:01;-34.0016;-72.0314;198.0;6.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 05:56:01;-34.028;-72.0445;223.0;6.49 kt
SRA GRACIELA  ART;CA8775;17/12/2022 06:11:01;-34.0544;-72.059;204.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 06:26:01;-34.081;-72.0723;205.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 06:41:02;-34.1088;-72.0827;205.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 06:56:01;-34.1377;-72.088;194.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 07:11:01;-34.1676;-72.0901;197.0;6.49 kt
SRA GRACIELA  ART;CA8775;17/12/2022 07:26:01;-34.1978;-72.0928;199.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 07:41:01;-34.227;-72.0956;189.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 07:56:01;-34.2556;-72.0999;198.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 08:11:01;-34.2844;-72.1036;195.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 08:26:01;-34.3142;-72.1065;186.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 08:41:01;-34.344;-72.1116;184.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 08:56:01;-34.3745;-72.1168;143.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 09:11:01;-34.4044;-72.1232;193.0;9.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 09:26:01;-34.4358;-72.1261;173.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 09:41:01;-34.4667;-72.1274;170.0;6.49 kt
SRA GRACIELA  ART;CA8775;17/12/2022 09:56:01;-34.4974;-72.1297;181.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 10:11:01;-34.5284;-72.1353;185.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 10:26:01;-34.5596;-72.1418;179.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 10:41:01;-34.5905;-72.1501;187.0;6.99 kt
ARIES I (ART);CA8184;16/12/2022 22:36:49;-18.40432;-70.35593;323.0;2.79 kt
ARIES I (ART);CA8184;16/12/2022 22:51:49;-18.40413;-70.35752;198.0;0.40 kt
ARIES I (ART);CA8184;16/12/2022 23:06:49;-18.40397;-70.35782;145.0;0.00 kt
ARIES I (ART);CA8184;16/12/2022 23:21:49;-18.4056;-70.35755;225.0;1.10 kt
ARIES I (ART);CA8184;16/12/2022 23:36:49;-18.40797;-70.35925;208.0;0.79 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 10:54:43;-55.10083;-69.80355;213.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 11:09:42;-54.79247;-69.69665;209.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 11:24:42;-54.79248;-69.69655;209.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 11:39:42;-54.7925;-69.69657;209.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 11:54:42;-54.79247;-69.69653;209.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 12:09:42;-54.79252;-69.6965;209.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 12:24:42;-54.79252;-69.6965;209.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 12:39:42;-54.79252;-69.69653;209.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 12:54:42;-54.79248;-69.69668;209.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 13:09:42;-54.7922;-69.6965;9.0;0.50 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 13:24:42;-54.79688;-69.6765;142.0;6.60 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 13:39:42;-54.79518;-69.64165;61.0;6.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 13:54:42;-54.7833;-69.60718;351.0;6.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 14:09:42;-54.77842;-69.59683;69.0;0.89 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 14:24:42;-54.77697;-69.59585;94.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 14:39:42;-54.77725;-69.59628;94.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 14:54:42;-54.77733;-69.59663;94.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 15:09:42;-54.7775;-69.59623;94.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 15:24:42;-54.77728;-69.59575;227.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 15:39:42;-54.7773;-69.59572;227.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 15:54:42;-54.7773;-69.59568;227.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 16:09:42;-54.77687;-69.59602;281.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 16:24:42;-54.77682;-69.59597;170.0;0.19 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 16:39:42;-54.77723;-69.59588;109.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 16:54:42;-54.77723;-69.59553;136.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 17:09:42;-54.77727;-69.59573;136.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 17:24:42;-54.77717;-69.5955;73.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 17:39:42;-54.7773;-69.59628;272.0;0.19 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 17:54:42;-54.78782;-69.60708;237.0;6.39 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 18:09:42;-54.79355;-69.64475;241.0;0.89 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 18:24:42;-54.79982;-69.65212;215.0;7.50 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 18:39:42;-54.8161;-69.67075;259.0;1.59 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 18:54:42;-54.84117;-69.68718;238.0;7.30 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 19:09:42;-54.84812;-69.73353;260.0;6.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 19:24:42;-54.85873;-69.77402;237.0;6.49 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 19:39:42;-54.87047;-69.8137;247.0;5.69 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 19:54:42;-54.8789;-69.85167;258.0;5.40 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 20:09:42;-54.88578;-69.89038;236.0;5.90 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 20:24:42;-54.89358;-69.92495;217.0;7.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 20:39:42;-54.9159;-69.95207;201.0;6.70 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 20:54:42;-54.9427;-69.94878;167.0;6.80 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 21:09:42;-54.96952;-69.95562;211.0;6.80 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 21:24:42;-54.99547;-69.96232;127.0;6.49 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 21:39:42;-55.01833;-69.94082;154.0;6.80 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 21:54:42;-55.04492;-69.92943;196.0;6.60 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 22:09:42;-55.07258;-69.93657;168.0;6.70 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 22:24:42;-55.08163;-69.89753;84.0;6.70 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 22:39:42;-55.07647;-69.84815;87.0;6.70 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 22:54:42;-55.09378;-69.82093;208.0;5.59 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 23:09:42;-55.10442;-69.82012;145.0;0.79 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 23:24:42;-55.09973;-69.8083;119.0;4.50 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 23:39:42;-55.09847;-69.81193;287.0;5.40 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;16/12/2022 23:54:42;-55.09882;-69.81608;153.0;1.20 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 00:09:42;-55.099;-69.8157;146.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 00:24:42;-55.09887;-69.81567;349.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 00:39:42;-55.09887;-69.81568;349.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 00:54:42;-55.09885;-69.81563;349.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 01:09:42;-55.09883;-69.81558;349.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 01:24:42;-55.09882;-69.81555;349.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 01:39:42;-55.09877;-69.81568;349.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 01:54:42;-55.09878;-69.8157;349.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 02:09:42;-55.09877;-69.81567;349.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 02:24:42;-55.09878;-69.81573;349.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 02:39:42;-55.09878;-69.81573;349.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 02:54:42;-55.09878;-69.81575;349.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 03:09:42;-55.09883;-69.81583;224.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 03:24:42;-55.09885;-69.81587;224.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 03:39:42;-55.09885;-69.81588;224.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 03:54:42;-55.09887;-69.8159;224.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 04:09:42;-55.09887;-69.81592;224.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 04:24:42;-55.09885;-69.8159;224.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 04:39:42;-55.09885;-69.81592;224.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 04:54:42;-55.09873;-69.81542;112.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 05:09:42;-55.09843;-69.8147;170.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 05:24:42;-55.09847;-69.8154;296.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 05:39:42;-55.0991;-69.8221;22.0;1.80 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 05:54:42;-55.09802;-69.81037;106.0;0.50 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 06:09:42;-55.09802;-69.81138;340.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 06:24:42;-55.09815;-69.81112;340.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 06:39:42;-55.09807;-69.81135;340.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 06:54:42;-55.09828;-69.81107;145.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 07:09:42;-55.09827;-69.81115;154.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 07:24:42;-55.0983;-69.81012;70.0;0.19 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 07:39:42;-55.09788;-69.80977;350.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 07:54:42;-55.09783;-69.80978;359.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 08:09:42;-55.09808;-69.80982;359.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 08:24:42;-55.09825;-69.81;359.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 08:39:43;-55.09837;-69.81047;209.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 08:54:43;-55.09817;-69.80988;19.0;0.19 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 09:09:43;-55.09798;-69.80975;18.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 09:24:43;-55.09798;-69.80952;117.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 09:39:43;-55.09798;-69.80722;91.0;0.50 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 09:54:43;-55.099;-69.80452;109.0;0.50 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 10:09:43;-55.1;-69.80432;197.0;0.50 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 10:24:43;-55.10068;-69.80312;201.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 10:39:43;-55.10085;-69.80348;213.0;0.00 kt
RIMAR (ART-TRP);CB3326;17/12/2022 10:57:34;-43.25543;-73.66372;162.0;7.30 kt
RIMAR (ART-TRP);CB3326;16/12/2022 11:12:33;-43.25228;-73.68777;247.0;0.19 kt
RIMAR (ART-TRP);CB3326;16/12/2022 11:27:33;-43.25228;-73.68778;130.0;0.00 kt
RIMAR (ART-TRP);CB3326;16/12/2022 11:42:33;-43.2501;-73.67155;112.0;7.19 kt
RIMAR (ART-TRP);CB3326;16/12/2022 11:57:33;-43.25702;-73.66253;12.0;0.00 kt
RIMAR (ART-TRP);CB3326;16/12/2022 12:12:33;-43.25702;-73.66255;6.0;0.29 kt
RIMAR (ART-TRP);CB3326;16/12/2022 12:27:34;-43.25702;-73.66253;124.0;0.09 kt
RIMAR (ART-TRP);CB3326;16/12/2022 12:42:34;-43.25702;-73.66255;57.0;0.40 kt
RIMAR (ART-TRP);CB3326;16/12/2022 12:57:34;-43.25702;-73.66253;284.0;0.09 kt
RIMAR (ART-TRP);CB3326;16/12/2022 13:12:34;-43.25703;-73.66255;295.0;0.09 kt
RIMAR (ART-TRP);CB3326;16/12/2022 13:27:34;-43.25702;-73.66255;112.0;0.79 kt
