Name;Radio Call Sign (RC);Location date;Latitude;Longitude;Heading;Speed (kt)
HURACAN I (ART);CB7014;17/12/2022 18:17:01;-42.1307;-73.3621;310.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 18:32:01;-42.1307;-73.362;310.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 18:47:01;-42.1308;-73.362;310.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 19:02:01;-42.1308;-73.362;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 19:17:01;-42.1308;-73.362;310.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 19:32:01;-42.1308;-73.362;310.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 19:47:01;-42.1307;-73.362;310.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 20:02:01;-42.1315;-73.3639;289.0;2.00 kt
HURACAN I (ART);CB7014;17/12/2022 20:17:01;-42.1324;-73.3626;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 20:32:02;-42.1228;-73.3664;343.0;6.99 kt
HURACAN I (ART);CB7014;17/12/2022 20:47:01;-42.0982;-73.3865;284.0;6.99 kt
HURACAN I (ART);CB7014;17/12/2022 21:02:01;-42.1114;-73.4218;236.0;6.99 kt
HURACAN I (ART);CB7014;17/12/2022 21:17:01;-42.1103;-73.4341;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 21:32:01;-42.1103;-73.4341;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 21:47:01;-42.1103;-73.4341;253.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 22:02:01;-42.1103;-73.4339;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 22:17:02;-42.1103;-73.434;108.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 22:32:01;-42.1103;-73.434;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 22:47:01;-42.1103;-73.434;97.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 23:02:02;-42.1103;-73.434;262.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 23:17:01;-42.1103;-73.4341;278.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 23:32:02;-42.1103;-73.434;0.0;0.00 kt
HURACAN I (ART);CB7014;17/12/2022 23:47:01;-42.1103;-73.4341;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 00:02:01;-42.1103;-73.434;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 00:17:01;-42.1103;-73.434;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 00:32:01;-42.1103;-73.4339;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 00:47:01;-42.1103;-73.434;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 01:02:02;-42.1103;-73.4339;94.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 01:17:01;-42.1104;-73.4338;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 01:32:01;-42.1103;-73.4339;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 01:47:01;-42.1105;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 02:02:01;-42.1104;-73.4338;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 02:17:01;-42.1104;-73.4339;287.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 02:32:01;-42.1103;-73.4339;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 02:47:01;-42.1104;-73.4338;147.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 03:02:01;-42.1104;-73.4339;297.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 03:17:01;-42.1104;-73.4338;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 03:32:01;-42.1104;-73.4339;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 03:47:01;-42.1104;-73.4338;120.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 04:02:01;-42.1103;-73.434;295.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 04:17:01;-42.1103;-73.4339;110.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 04:32:02;-42.1103;-73.4338;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 04:47:01;-42.1103;-73.4339;270.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 05:02:01;-42.1103;-73.4338;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 05:17:01;-42.1104;-73.4337;128.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 05:32:01;-42.1105;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 05:47:01;-42.1105;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 06:02:01;-42.1104;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 06:17:01;-42.1104;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 06:32:01;-42.1104;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 06:47:01;-42.1104;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 07:02:01;-42.1104;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 07:17:01;-42.1104;-73.4337;148.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 07:32:01;-42.1103;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 07:47:01;-42.1104;-73.4337;148.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 08:02:02;-42.1104;-73.4336;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 08:17:01;-42.1105;-73.4336;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 08:32:02;-42.1105;-73.4336;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 08:47:01;-42.1104;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 09:02:01;-42.1104;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 09:17:01;-42.1104;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 09:32:01;-42.1104;-73.4337;148.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 09:47:02;-42.1104;-73.4337;0.0;0.00 kt
HURACAN I (ART);CB7014;18/12/2022 10:02:01;-42.1164;-73.4328;58.0;8.00 kt
HURACAN I (ART);CB7014;18/12/2022 10:17:01;-42.1009;-73.3915;86.0;9.00 kt
HURACAN I (ART);CB7014;18/12/2022 10:32:01;-42.1249;-73.364;167.0;8.00 kt
HURACAN I (ART);CB7014;18/12/2022 10:47:01;-42.1311;-73.362;342.0;0.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 11:11:01;-34.6499;-72.1743;199.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 11:26:01;-34.6799;-72.1868;215.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 11:41:01;-34.71;-72.197;198.0;9.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 11:56:01;-34.7405;-72.2092;186.0;8.49 kt
SRA GRACIELA  ART;CA8775;17/12/2022 12:11:01;-34.7711;-72.2233;187.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 12:26:02;-34.8021;-72.2368;209.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 12:41:02;-34.8335;-72.2477;214.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 12:56:02;-34.8656;-72.2576;202.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 13:11:01;-34.8968;-72.2672;212.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 13:26:01;-34.9275;-72.2791;214.0;9.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 13:41:01;-34.9573;-72.2908;192.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 13:56:01;-34.9883;-72.3046;200.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 14:11:01;-35.0188;-72.3189;211.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 14:26:01;-35.05;-72.3325;199.0;8.49 kt
SRA GRACIELA  ART;CA8775;17/12/2022 14:41:01;-35.0799;-72.35;230.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 14:56:01;-35.1086;-72.3688;187.0;9.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 15:11:01;-35.1367;-72.3883;208.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 15:26:01;-35.1652;-72.4059;201.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 15:41:01;-35.1927;-72.4258;202.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 15:56:01;-35.2213;-72.4437;201.0;9.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 16:11:01;-35.2483;-72.4637;208.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 16:26:01;-35.2737;-72.4863;226.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 16:41:01;-35.298;-72.5105;209.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 16:56:01;-35.3245;-72.5312;223.0;7.50 kt
SRA GRACIELA  ART;CA8775;17/12/2022 17:11:01;-35.3544;-72.5443;196.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 17:26:01;-35.3838;-72.559;205.0;9.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 17:41:01;-35.4125;-72.5756;201.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 17:56:01;-35.4427;-72.5874;193.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 18:11:01;-35.4732;-72.5984;212.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 18:26:01;-35.501;-72.6164;202.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 18:41:01;-35.5274;-72.637;207.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 18:56:01;-35.5561;-72.652;197.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 19:11:01;-35.5885;-72.6567;179.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 19:26:01;-35.6202;-72.6662;197.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 19:41:01;-35.6521;-72.6751;192.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 19:56:01;-35.6833;-72.6856;196.0;9.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 20:11:01;-35.7134;-72.6994;194.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 20:26:01;-35.7439;-72.7107;198.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 20:41:02;-35.7734;-72.7229;201.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 20:56:01;-35.8029;-72.7342;197.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 21:11:01;-35.8308;-72.7487;202.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 21:26:01;-35.859;-72.7643;219.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 21:41:01;-35.8885;-72.7767;201.0;9.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 21:56:01;-35.9186;-72.7871;196.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 22:11:01;-35.9488;-72.7959;203.0;6.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 22:26:01;-35.9789;-72.8054;193.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 22:41:01;-36.0095;-72.8144;191.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 22:56:01;-36.0394;-72.8257;200.0;6.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 23:11:01;-36.0699;-72.8329;180.0;6.99 kt
SRA GRACIELA  ART;CA8775;17/12/2022 23:26:02;-36.1008;-72.8383;186.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 23:41:01;-36.1314;-72.8457;201.0;8.00 kt
SRA GRACIELA  ART;CA8775;17/12/2022 23:56:01;-36.1617;-72.8558;206.0;6.99 kt
SRA GRACIELA  ART;CA8775;18/12/2022 00:11:01;-36.1915;-72.8688;208.0;6.99 kt
SRA GRACIELA  ART;CA8775;18/12/2022 00:26:01;-36.2204;-72.8849;206.0;8.00 kt
SRA GRACIELA  ART;CA8775;18/12/2022 00:41:02;-36.2491;-72.8989;203.0;6.99 kt
SRA GRACIELA  ART;CA8775;18/12/2022 00:56:02;-36.2771;-72.9091;207.0;8.00 kt
SRA GRACIELA  ART;CA8775;18/12/2022 01:11:02;-36.3026;-72.9286;214.0;6.99 kt
SRA GRACIELA  ART;CA8775;18/12/2022 01:26:01;-36.3297;-72.9448;212.0;6.99 kt
SRA GRACIELA  ART;CA8775;18/12/2022 01:41:01;-36.3565;-72.9633;206.0;6.49 kt
SRA GRACIELA  ART;CA8775;18/12/2022 01:56:01;-36.3836;-72.9824;209.0;6.99 kt
SRA GRACIELA  ART;CA8775;18/12/2022 02:11:01;-36.4092;-73.0045;217.0;8.00 kt
SRA GRACIELA  ART;CA8775;18/12/2022 02:26:01;-36.4349;-73.0263;226.0;6.99 kt
SRA GRACIELA  ART;CA8775;18/12/2022 02:41:01;-36.4605;-73.0488;211.0;6.99 kt
SRA GRACIELA  ART;CA8775;18/12/2022 02:56:01;-36.4864;-73.0707;218.0;6.99 kt
SRA GRACIELA  ART;CA8775;18/12/2022 03:11:01;-36.5038;-73.1035;225.0;8.00 kt
SRA GRACIELA  ART;CA8775;18/12/2022 03:26:01;-36.5275;-73.1297;221.0;8.00 kt
SRA GRACIELA  ART;CA8775;18/12/2022 03:41:02;-36.5542;-73.1517;212.0;9.99 kt
SRA GRACIELA  ART;CA8775;18/12/2022 03:56:01;-36.5832;-73.1705;198.0;6.99 kt
SRA GRACIELA  ART;CA8775;18/12/2022 04:11:01;-36.6131;-73.187;209.0;8.00 kt
SRA GRACIELA  ART;CA8775;18/12/2022 04:26:01;-36.644;-73.2015;209.0;6.99 kt
SRA GRACIELA  ART;CA8775;18/12/2022 04:41:01;-36.6746;-73.2173;209.0;9.99 kt
SRA GRACIELA  ART;CA8775;18/12/2022 04:56:01;-36.7055;-73.2297;193.0;8.49 kt
SRA GRACIELA  ART;CA8775;18/12/2022 05:11:01;-36.7379;-73.237;177.0;8.00 kt
SRA GRACIELA  ART;CA8775;18/12/2022 05:26:01;-36.7706;-73.2388;191.0;6.99 kt
SRA GRACIELA  ART;CA8775;18/12/2022 05:41:01;-36.8023;-73.2386;170.0;8.00 kt
SRA GRACIELA  ART;CA8775;18/12/2022 05:56:01;-36.8354;-73.237;172.0;8.00 kt
SRA GRACIELA  ART;CA8775;18/12/2022 06:11:01;-36.8691;-73.2361;177.0;8.00 kt
SRA GRACIELA  ART;CA8775;18/12/2022 06:26:01;-36.9026;-73.2367;177.0;8.00 kt
SRA GRACIELA  ART;CA8775;18/12/2022 06:41:01;-36.936;-73.2336;170.0;8.00 kt
SRA GRACIELA  ART;CA8775;18/12/2022 06:56:01;-36.9698;-73.2296;171.0;8.00 kt
SRA GRACIELA  ART;CA8775;18/12/2022 07:11:01;-37.0021;-73.2185;147.0;8.00 kt
SRA GRACIELA  ART;CA8775;18/12/2022 07:26:01;-37.0317;-73.198;121.0;8.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 11:09:43;-55.1008;-69.80332;213.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 11:24:43;-55.10082;-69.80327;213.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 11:39:43;-55.10073;-69.80352;213.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 11:54:43;-55.1008;-69.80372;170.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 12:09:43;-55.10058;-69.80373;170.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 12:24:43;-55.10053;-69.80347;170.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 12:39:43;-55.1005;-69.80373;170.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 12:54:43;-55.10058;-69.8038;170.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 13:09:43;-55.10062;-69.80378;170.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 13:24:43;-55.10082;-69.80372;170.0;0.19 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 13:39:43;-55.10078;-69.80377;170.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 13:54:43;-55.10082;-69.80353;170.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 14:09:43;-55.10088;-69.80358;170.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 14:24:43;-55.10078;-69.80368;170.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 14:39:43;-55.10065;-69.80355;32.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 14:54:43;-55.10058;-69.80362;32.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 15:09:43;-55.10075;-69.80355;232.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 15:24:43;-55.10072;-69.80378;232.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 15:39:43;-55.10065;-69.80377;232.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 15:54:43;-55.09902;-69.80787;296.0;6.49 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 16:09:43;-55.10525;-69.81943;165.0;0.19 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 16:24:43;-55.10525;-69.82028;326.0;0.69 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 16:39:43;-55.1051;-69.82155;211.0;0.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 16:54:43;-55.10388;-69.82203;355.0;0.89 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 17:09:43;-55.10312;-69.82367;315.0;0.19 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 17:24:43;-55.10528;-69.81948;115.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 17:39:43;-55.08405;-69.8197;19.0;6.49 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 17:54:43;-55.077;-69.77803;83.0;4.19 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 18:09:43;-55.07003;-69.73978;80.0;7.50 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 18:24:43;-55.06562;-69.68555;80.0;7.69 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 18:39:43;-55.05665;-69.6318;73.0;7.69 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 18:54:43;-55.04982;-69.57892;80.0;7.60 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 19:09:43;-55.0435;-69.52787;80.0;6.80 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 19:24:43;-55.03795;-69.47853;80.0;5.59 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 19:39:43;-55.03158;-69.43225;72.0;6.49 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 19:54:43;-55.02362;-69.38665;66.0;6.80 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 20:09:43;-55.01495;-69.34005;85.0;6.90 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 20:24:43;-55.00655;-69.29138;59.0;6.80 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 20:39:43;-55.00008;-69.24197;78.0;7.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 20:54:43;-54.9959;-69.19245;71.0;6.90 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 21:09:43;-54.9906;-69.14347;76.0;7.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 21:24:43;-54.98542;-69.09382;83.0;6.90 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 21:39:43;-54.98245;-69.0434;72.0;6.90 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 21:54:43;-54.977;-68.99517;82.0;6.99 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 22:09:43;-54.97158;-68.94333;79.0;7.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 22:24:43;-54.9665;-68.89193;86.0;7.19 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 22:39:43;-54.963;-68.83995;72.0;7.19 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 22:54:43;-54.95422;-68.78995;73.0;7.30 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 23:09:43;-54.93962;-68.75338;26.0;5.79 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 23:24:43;-54.9243;-68.71865;49.0;6.90 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 23:39:43;-54.91407;-68.67417;101.0;7.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;17/12/2022 23:54:43;-54.91852;-68.62168;98.0;6.90 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 00:09:43;-54.92903;-68.57565;125.0;6.90 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 00:24:43;-54.94003;-68.56582;102.0;0.29 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 00:39:43;-54.92255;-68.54018;72.0;7.09 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 00:54:43;-54.91793;-68.48883;91.0;6.80 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 01:09:43;-54.91687;-68.43538;101.0;7.40 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 01:24:43;-54.9207;-68.3848;106.0;6.60 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 01:39:43;-54.91932;-68.35465;112.0;6.99 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 01:54:43;-54.9112;-68.30775;59.0;6.99 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 02:09:43;-54.9121;-68.26878;140.0;6.70 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 02:24:43;-54.91367;-68.27208;325.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 02:39:43;-54.91367;-68.2721;325.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 02:54:43;-54.91368;-68.27207;215.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 03:09:43;-54.91365;-68.27212;215.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 03:24:43;-54.91365;-68.27212;215.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 03:39:43;-54.91367;-68.27208;215.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 03:54:43;-54.91365;-68.27212;215.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 04:09:43;-54.91367;-68.27212;215.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 04:24:43;-54.91367;-68.2721;215.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 04:39:43;-54.91367;-68.27212;215.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 04:54:43;-54.91368;-68.27207;73.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 05:09:43;-54.91368;-68.27207;73.0;0.00 kt
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 05:24:44;-54.91367;-68.27208;73.0;0.00 kt
