Name;Radio Call Sign (RC);Location date;Latitude;Longitude;Heading;Speed (kt)
UZIEL II (ART);CB7875;22/12/2022 11:29:01;-36.715;-73.5419;265.0;6.99 kt
UZIEL II (ART);CB7875;22/12/2022 11:37:01;-36.716;-73.5615;276.0;5.50 kt
UZIEL II (ART);CB7875;22/12/2022 11:45:01;-36.718;-73.5796;264.0;6.99 kt
UZIEL II (ART);CB7875;22/12/2022 11:53:01;-36.719;-73.5812;80.0;0.99 kt
UZIEL II (ART);CB7875;22/12/2022 12:01:01;-36.7184;-73.5802;100.0;2.00 kt
UZIEL II (ART);CB7875;22/12/2022 12:09:01;-36.7192;-73.5804;168.0;2.00 kt
UZIEL II (ART);CB7875;22/12/2022 12:17:01;-36.7203;-73.5806;167.0;0.99 kt
UZIEL II (ART);CB7875;22/12/2022 12:25:01;-36.7212;-73.5807;114.0;0.99 kt
UZIEL II (ART);CB7875;22/12/2022 12:33:01;-36.7219;-73.5806;81.0;0.50 kt
UZIEL II (ART);CB7875;22/12/2022 12:41:01;-36.7226;-73.5804;241.0;0.99 kt
UZIEL II (ART);CB7875;22/12/2022 12:49:01;-36.7231;-73.5804;177.0;0.99 kt
UZIEL II (ART);CB7875;22/12/2022 12:57:01;-36.723;-73.5804;136.0;2.00 kt
UZIEL II (ART);CB7875;22/12/2022 13:05:01;-36.7228;-73.5804;231.0;0.50 kt
UZIEL II (ART);CB7875;22/12/2022 13:13:01;-36.7217;-73.5769;24.0;6.99 kt
UZIEL II (ART);CB7875;22/12/2022 13:21:01;-36.7165;-73.5797;119.0;0.00 kt
UZIEL II (ART);CB7875;22/12/2022 13:29:01;-36.7162;-73.5793;198.0;2.00 kt
UZIEL II (ART);CB7875;22/12/2022 13:37:01;-36.7163;-73.5804;309.0;0.99 kt
UZIEL II (ART);CB7875;22/12/2022 13:45:01;-36.7166;-73.5818;139.0;0.00 kt
UZIEL II (ART);CB7875;22/12/2022 13:53:01;-36.7169;-73.5828;176.0;2.00 kt
UZIEL II (ART);CB7875;22/12/2022 14:01:01;-36.7167;-73.5834;350.0;2.99 kt
UZIEL II (ART);CB7875;22/12/2022 14:09:01;-36.716;-73.5835;289.0;2.00 kt
UZIEL II (ART);CB7875;22/12/2022 14:17:01;-36.7154;-73.5836;275.0;0.99 kt
UZIEL II (ART);CB7875;22/12/2022 14:25:01;-36.7148;-73.5833;44.0;1.49 kt
UZIEL II (ART);CB7875;22/12/2022 14:33:01;-36.7098;-73.5816;251.0;0.99 kt
UZIEL II (ART);CB7875;22/12/2022 14:41:01;-36.709;-73.5818;77.0;0.50 kt
UZIEL II (ART);CB7875;22/12/2022 14:49:01;-36.7086;-73.5825;112.0;2.99 kt
UZIEL II (ART);CB7875;22/12/2022 14:57:01;-36.7086;-73.5811;338.0;0.00 kt
UZIEL II (ART);CB7875;22/12/2022 15:05:01;-36.709;-73.5809;268.0;0.99 kt
UZIEL II (ART);CB7875;22/12/2022 15:13:01;-36.7104;-73.5815;130.0;0.99 kt
UZIEL II (ART);CB7875;22/12/2022 15:21:01;-36.7115;-73.5819;186.0;0.00 kt
UZIEL II (ART);CB7875;22/12/2022 15:29:01;-36.7122;-73.5825;221.0;0.00 kt
UZIEL II (ART);CB7875;22/12/2022 15:37:01;-36.7122;-73.5833;165.0;2.00 kt
UZIEL II (ART);CB7875;22/12/2022 15:45:01;-36.7134;-73.5758;102.0;8.00 kt
UZIEL II (ART);CB7875;22/12/2022 15:53:01;-36.7151;-73.5574;120.0;6.99 kt
UZIEL II (ART);CB7875;22/12/2022 16:01:01;-36.7156;-73.5388;120.0;6.99 kt
UZIEL II (ART);CB7875;22/12/2022 16:09:01;-36.7192;-73.5212;85.0;6.99 kt
UZIEL II (ART);CB7875;22/12/2022 16:17:01;-36.7195;-73.5017;93.0;6.49 kt
UZIEL II (ART);CB7875;22/12/2022 16:25:01;-36.7185;-73.4823;81.0;6.99 kt
UZIEL II (ART);CB7875;22/12/2022 16:33:01;-36.7177;-73.4623;88.0;6.00 kt
UZIEL II (ART);CB7875;22/12/2022 16:41:01;-36.7206;-73.4429;91.0;8.00 kt
UZIEL II (ART);CB7875;22/12/2022 16:49:01;-36.7205;-73.4234;96.0;6.99 kt
UZIEL II (ART);CB7875;22/12/2022 16:57:01;-36.7214;-73.404;78.0;6.00 kt
UZIEL II (ART);CB7875;22/12/2022 17:05:01;-36.7212;-73.3841;92.0;6.99 kt
UZIEL II (ART);CB7875;22/12/2022 17:13:01;-36.7212;-73.3645;91.0;8.00 kt
UZIEL II (ART);CB7875;22/12/2022 17:21:01;-36.7206;-73.3445;85.0;6.99 kt
UZIEL II (ART);CB7875;22/12/2022 17:29:01;-36.7216;-73.3248;103.0;6.99 kt
UZIEL II (ART);CB7875;22/12/2022 17:37:01;-36.7228;-73.3054;84.0;8.00 kt
UZIEL II (ART);CB7875;22/12/2022 17:45:01;-36.7246;-73.2863;92.0;6.99 kt
UZIEL II (ART);CB7875;22/12/2022 17:53:01;-36.7269;-73.267;105.0;6.99 kt
UZIEL II (ART);CB7875;22/12/2022 18:01:01;-36.728;-73.2473;91.0;8.00 kt
UZIEL II (ART);CB7875;22/12/2022 18:09:01;-36.7308;-73.2276;92.0;8.00 kt
UZIEL II (ART);CB7875;22/12/2022 18:17:01;-36.7329;-73.2076;94.0;6.99 kt
UZIEL II (ART);CB7875;22/12/2022 18:25:01;-36.7335;-73.1883;94.0;8.00 kt
LUZ ELENA (LB);CB4206;22/12/2022 11:15:00;-35.1804;-72.6369;213.0;0.50 kt
LUZ ELENA (LB);CB4206;22/12/2022 11:30:00;-35.1992;-72.6123;127.0;7.50 kt
LUZ ELENA (LB);CB4206;22/12/2022 11:45:00;-35.222;-72.5835;127.0;7.50 kt
LUZ ELENA (LB);CB4206;22/12/2022 12:00:00;-35.2398;-72.5489;112.0;8.00 kt
LUZ ELENA (LB);CB4206;22/12/2022 12:15:00;-35.2559;-72.514;123.0;7.50 kt
LUZ ELENA (LB);CB4206;22/12/2022 12:30:00;-35.2725;-72.4803;122.0;7.50 kt
LUZ ELENA (LB);CB4206;22/12/2022 12:45:00;-35.2904;-72.4484;111.0;6.99 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 11:15:00;-37.5708;-74.6199;206.0;0.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 11:30:00;-37.57;-74.6247;265.0;0.99 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 11:45:00;-37.5692;-74.6298;264.0;0.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 12:00:00;-37.5691;-74.635;319.0;0.99 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 12:15:00;-37.5681;-74.6394;257.0;0.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 12:30:00;-37.5675;-74.6455;275.0;1.49 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 12:45:00;-37.5664;-74.6503;294.0;0.99 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 13:00:00;-37.5659;-74.6552;276.0;0.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 13:15:00;-37.565;-74.6587;334.0;0.99 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 13:30:00;-37.5628;-74.6636;311.0;0.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 13:45:00;-37.5614;-74.6667;299.0;0.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 14:00:00;-37.5594;-74.6705;346.0;0.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 14:15:00;-37.5631;-74.6461;110.0;6.00 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 14:30:00;-37.5637;-74.6131;113.0;5.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 14:45:00;-37.5649;-74.5811;97.0;5.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 15:00:00;-37.5659;-74.5492;89.0;4.99 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 15:15:00;-37.5664;-74.5175;98.0;6.00 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 15:30:00;-37.5671;-74.4858;90.0;6.00 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 15:45:00;-37.5675;-74.4543;86.0;6.00 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 16:00:00;-37.5675;-74.4221;97.0;4.99 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 16:15:00;-37.5668;-74.3903;114.0;5.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 16:30:00;-37.5687;-74.3581;101.0;6.99 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 16:45:00;-37.5685;-74.3261;92.0;6.49 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 17:00:00;-37.5678;-74.2949;79.0;6.99 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 17:15:00;-37.5683;-74.2621;97.0;7.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 17:30:00;-37.5662;-74.2319;121.0;5.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 17:45:00;-37.5656;-74.1993;68.0;6.49 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 18:00:00;-37.5643;-74.1672;92.0;6.49 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 18:15:00;-37.564;-74.1339;97.0;5.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 18:30:00;-37.5649;-74.1003;100.0;5.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 18:45:00;-37.5677;-74.0671;107.0;5.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 19:00:00;-37.5704;-74.0335;97.0;5.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 19:15:00;-37.5726;-74.0003;81.0;6.00 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 19:30:00;-37.5741;-73.9681;86.0;5.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 19:45:00;-37.5761;-73.936;112.0;6.00 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 20:00:00;-37.578;-73.9045;87.0;5.50 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 20:15:00;-37.5779;-73.8718;79.0;6.00 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 20:30:00;-37.5776;-73.8386;90.0;6.49 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 20:45:00;-37.5773;-73.8049;104.0;4.99 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 21:00:00;-37.5784;-73.7711;90.0;6.00 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 21:15:00;-37.579;-73.7394;87.0;6.49 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 21:30:00;-37.5783;-73.7071;88.0;6.49 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 21:45:00;-37.5809;-73.6763;81.0;0.99 kt
VALENTINA ARACELI (LB);CA4719;22/12/2022 22:00:00;-37.5797;-73.6749;128.0;0.99 kt
IVETH II (ART);CB7963;22/12/2022 11:14:47;-37.285;-74.103;133.0;6.49 kt
IVETH II (ART);CB7963;22/12/2022 11:26:28;-37.301;-74.085;135.0;6.49 kt
IVETH II (ART);CB7963;22/12/2022 11:30:00;-37.305;-74.079;143.0;6.49 kt
IVETH II (ART);CB7963;22/12/2022 11:36:04;-37.314;-74.07;147.0;6.00 kt
IVETH II (ART);CB7963;22/12/2022 11:45:18;-37.325;-74.055;131.0;6.00 kt
IVETH II (ART);CB7963;22/12/2022 11:52:23;-37.334;-74.043;120.0;6.99 kt
IVETH II (ART);CB7963;22/12/2022 12:00:00;-37.343;-74.03;132.0;6.49 kt
IVETH II (ART);CB7963;22/12/2022 12:18:14;-37.364;-73.999;129.0;6.99 kt
IVETH II (ART);CB7963;22/12/2022 12:30:00;-37.377;-73.98;128.0;6.00 kt
IVETH II (ART);CB7963;22/12/2022 12:39:22;-37.386;-73.962;111.0;6.49 kt
IVETH II (ART);CB7963;22/12/2022 12:53:16;-37.402;-73.942;135.0;6.00 kt
IVETH II (ART);CB7963;22/12/2022 13:00:00;-37.408;-73.928;139.0;6.00 kt
IVETH II (ART);CB7963;22/12/2022 13:14:38;-37.422;-73.904;138.0;5.50 kt
IVETH II (ART);CB7963;22/12/2022 13:30:00;-37.437;-73.878;130.0;6.00 kt
IVETH II (ART);CB7963;22/12/2022 13:35:47;-37.444;-73.871;145.0;6.00 kt
IVETH II (ART);CB7963;22/12/2022 14:00:00;-37.468;-73.835;148.0;5.50 kt
IVETH II (ART);CB7963;22/12/2022 14:06:04;-37.474;-73.826;116.0;4.99 kt
IVETH II (ART);CB7963;22/12/2022 14:12:59;-37.48;-73.816;122.0;6.00 kt
IVETH II (ART);CB7963;22/12/2022 14:22:16;-37.489;-73.802;137.0;4.50 kt
IVETH II (ART);CB7963;22/12/2022 14:30:00;-37.496;-73.79;113.0;6.99 kt
IVETH II (ART);CB7963;22/12/2022 15:00:00;-37.522;-73.742;151.0;4.99 kt
OCEANIA (LB);CB4692;22/12/2022 11:15:00;-35.1803;-72.6376;84.0;0.50 kt
OCEANIA (LB);CB4692;22/12/2022 11:30:00;-35.1978;-72.6141;115.0;7.50 kt
OCEANIA (LB);CB4692;22/12/2022 11:45:00;-35.2189;-72.5851;132.0;7.50 kt
OCEANIA (LB);CB4692;22/12/2022 12:00:00;-35.2374;-72.5533;119.0;7.50 kt
OCEANIA (LB);CB4692;22/12/2022 12:15:00;-35.2523;-72.5193;124.0;7.50 kt
OCEANIA (LB);CB4692;22/12/2022 12:30:00;-35.2697;-72.4865;130.0;7.50 kt
OCEANIA (LB);CB4692;22/12/2022 12:45:00;-35.2895;-72.4563;130.0;6.99 kt
RIMAR (ART-TRP);CB3326;22/12/2022 11:12:39;-43.20715;-73.64832;187.0;6.00 kt
RIMAR (ART-TRP);CB3326;22/12/2022 11:27:39;-43.23382;-73.65273;187.0;6.70 kt
RIMAR (ART-TRP);CB3326;22/12/2022 11:42:39;-43.25662;-73.66023;348.0;0.19 kt
RIMAR (ART-TRP);CB3326;22/12/2022 11:57:39;-43.2566;-73.66022;127.0;0.19 kt
RIMAR (ART-TRP);CB3326;22/12/2022 12:12:39;-43.25782;-73.65893;210.0;0.19 kt
RIMAR (ART-TRP);CB3326;22/12/2022 12:27:39;-43.25783;-73.65893;24.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 12:42:39;-43.25783;-73.65893;176.0;0.00 kt
RIMAR (ART-TRP);CB3326;22/12/2022 12:57:39;-43.25785;-73.65895;257.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 13:12:39;-43.25785;-73.65895;133.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 13:27:39;-43.25783;-73.65893;228.0;0.00 kt
RIMAR (ART-TRP);CB3326;22/12/2022 13:42:39;-43.25785;-73.65895;131.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 13:57:39;-43.25785;-73.65895;306.0;0.00 kt
RIMAR (ART-TRP);CB3326;22/12/2022 14:12:39;-43.25787;-73.65895;60.0;0.00 kt
RIMAR (ART-TRP);CB3326;22/12/2022 14:27:39;-43.25787;-73.65895;73.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 14:42:39;-43.25785;-73.65895;6.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 14:57:39;-43.25785;-73.65895;221.0;0.00 kt
RIMAR (ART-TRP);CB3326;22/12/2022 15:12:39;-43.25785;-73.65895;270.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 15:27:39;-43.25787;-73.65895;221.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 15:42:39;-43.25785;-73.65895;79.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 15:57:39;-43.25785;-73.65895;262.0;0.00 kt
RIMAR (ART-TRP);CB3326;22/12/2022 16:12:39;-43.25785;-73.65895;161.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 16:27:39;-43.25785;-73.65895;360.0;0.00 kt
RIMAR (ART-TRP);CB3326;22/12/2022 16:42:39;-43.25785;-73.65893;353.0;0.00 kt
RIMAR (ART-TRP);CB3326;22/12/2022 16:57:39;-43.25785;-73.65895;6.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 17:12:39;-43.25787;-73.65895;307.0;0.00 kt
RIMAR (ART-TRP);CB3326;22/12/2022 17:27:39;-43.25787;-73.65897;213.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 17:42:39;-43.25787;-73.65895;352.0;0.19 kt
RIMAR (ART-TRP);CB3326;22/12/2022 17:57:39;-43.25787;-73.65895;91.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 18:12:39;-43.25787;-73.65895;211.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 18:27:39;-43.25787;-73.65897;137.0;0.29 kt
RIMAR (ART-TRP);CB3326;22/12/2022 18:42:39;-43.25787;-73.65895;353.0;0.19 kt
RIMAR (ART-TRP);CB3326;22/12/2022 18:57:39;-43.25787;-73.65895;128.0;0.29 kt
RIMAR (ART-TRP);CB3326;22/12/2022 19:12:39;-43.25787;-73.65893;291.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 19:27:39;-43.25787;-73.65893;44.0;0.00 kt
RIMAR (ART-TRP);CB3326;22/12/2022 19:42:39;-43.2579;-73.65895;258.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 19:57:39;-43.25788;-73.65895;230.0;0.00 kt
RIMAR (ART-TRP);CB3326;22/12/2022 20:12:39;-43.25782;-73.65897;230.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 20:27:39;-43.25783;-73.65897;214.0;0.00 kt
RIMAR (ART-TRP);CB3326;22/12/2022 20:42:39;-43.25783;-73.65895;311.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 20:57:39;-43.25785;-73.65895;295.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 21:12:39;-43.25668;-73.6605;226.0;0.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 21:27:39;-43.25667;-73.66048;240.0;0.00 kt
RIMAR (ART-TRP);CB3326;22/12/2022 21:42:39;-43.24263;-73.65328;358.0;6.80 kt
RIMAR (ART-TRP);CB3326;22/12/2022 21:57:39;-43.21532;-73.64917;9.0;6.60 kt
RIMAR (ART-TRP);CB3326;22/12/2022 22:12:39;-43.18673;-73.64557;3.0;7.09 kt
RIMAR (ART-TRP);CB3326;22/12/2022 22:27:39;-43.16008;-73.62613;30.0;6.80 kt
RIMAR (ART-TRP);CB3326;23/12/2022 10:12:40;-43.1855;-73.64572;186.0;7.89 kt
RIMAR (ART-TRP);CB3326;23/12/2022 10:27:40;-43.2193;-73.65013;183.0;8.59 kt
RIMAR (ART-TRP);CB3326;23/12/2022 10:42:40;-43.25197;-73.65767;190.0;8.00 kt
RIMAR (ART-TRP);CB3326;23/12/2022 10:57:40;-43.25777;-73.65895;55.0;0.09 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 11:16:58;-53.23718;-70.94335;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 11:31:58;-53.23718;-70.94337;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 11:46:58;-53.2372;-70.94335;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 12:01:58;-53.23718;-70.94337;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 12:16:58;-53.23718;-70.94338;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 12:31:58;-53.2372;-70.94338;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 12:46:58;-53.23722;-70.94338;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 13:01:58;-53.23722;-70.94338;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 13:16:58;-53.2372;-70.94338;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 13:31:58;-53.2372;-70.94337;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 13:46:58;-53.2372;-70.94337;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 14:01:58;-53.2372;-70.94338;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 14:16:58;-53.23722;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 14:31:58;-53.23722;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 14:46:58;-53.23722;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 15:01:58;-53.23722;-70.94338;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 15:16:58;-53.23722;-70.94338;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 15:31:58;-53.23722;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 15:46:58;-53.23723;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 16:01:58;-53.23723;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 16:16:58;-53.23722;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 16:31:58;-53.23722;-70.94338;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 16:46:58;-53.23722;-70.94338;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 17:01:58;-53.23723;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 17:16:58;-53.23723;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 17:31:58;-53.23723;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 17:46:58;-53.23723;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 18:01:58;-53.23723;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 18:16:58;-53.23723;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 18:31:58;-53.23722;-70.94342;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 18:46:58;-53.2372;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 19:01:58;-53.23722;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 19:16:58;-53.23722;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 19:31:58;-53.23722;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 19:46:58;-53.23722;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 20:01:58;-53.23722;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 20:16:58;-53.23722;-70.9434;238.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 20:31:58;-53.23722;-70.9434;191.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 20:46:58;-53.23722;-70.9434;191.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 21:01:58;-53.2372;-70.94338;191.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 21:16:58;-53.2372;-70.9434;191.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 21:31:58;-53.2372;-70.94338;191.0;0.00 kt
LUCAS III (ART-TRP);CB8910;22/12/2022 21:46:58;-53.23718;-70.94338;191.0;0.00 kt
